V_app,L,k_fac,dT_max,Pin
0.033793103,0.004413793,2,49.93986622,25.98855809
0.036551724,0.004413793,2,49.94543743,30.42782534
0.039310345,0.004413793,2,49.95139148,35.2227936
0.042068966,0.004413793,2,49.9577212,40.37517469
0.044827586,0.004413793,2,49.96441956,45.88680818
0.047586207,0.004413793,2,49.97147966,51.75966177
0.050344828,0.004413793,2,49.97889473,57.99583214
0.053103448,0.004413793,2,49.98665812,64.59754571
0.055862069,0.004413793,2,49.99476332,71.56715938
0.05862069,0.004413793,2,50.0181129,78.90716138
0.06137931,0.004413793,2,50.23031513,86.62017227
0.064137931,0.004413793,2,50.65691859,94.7089457
0.066896552,0.004413793,2,51.27181926,103.1763695
0.069655172,0.004413793,2,52.05484595,112.0254666
0.072413793,0.004413793,2,52.98943965,121.2593963
0.075172414,0.004413793,2,54.06214057,130.8814554
0.077931034,0.004413793,2,55.26211345,140.895079
0.080689655,0.004413793,2,56.58033379,151.3038421
0.083448276,0.004413793,2,58.00910994,162.1114608
0.086206897,0.004413793,2,59.54264233,173.3217938
0.088965517,0.004413793,2,61.17488769,184.9388433
0.091724138,0.004413793,2,62.90191575,196.9667567
0.094482759,0.004413793,2,64.71946397,209.4098283
0.097241379,0.004413793,2,66.62460869,222.2725005
0.1,0.004413793,2,68.61412017,235.5593653
0.02,0.004724138,2,49.9232279,8.480402143
0.022758621,0.004724138,2,49.92654712,10.98622591
0.025517241,0.004724138,2,49.93026034,13.81815619
0.028275862,0.004724138,2,49.93436019,16.97720397
0.031034483,0.004724138,2,49.93883944,20.46449716
0.033793103,0.004724138,2,49.94369098,24.28128074
0.036551724,0.004724138,2,49.94890784,28.42891737
0.039310345,0.004724138,2,49.95448318,32.90888779
0.042068966,0.004724138,2,49.96041031,37.7227914
0.044827586,0.004724138,2,49.96668262,42.8723469
0.047586207,0.004724138,2,49.97329367,48.35939274
0.050344828,0.004724138,2,49.9802371,54.18588786
0.053103448,0.004724138,2,49.98750671,60.35391242
0.055862069,0.004724138,2,49.99509637,66.86566851
0.05862069,0.004724138,2,50.01798525,73.72348086
0.06137931,0.004724138,2,50.23040254,80.92979793
0.064137931,0.004724138,2,50.65686908,88.48719243
0.066896552,0.004724138,2,51.27191041,96.39836248
0.069655172,0.004724138,2,52.05490849,104.6661325
0.072413793,0.004724138,2,52.98945198,113.2934542
0.075172414,0.004724138,2,54.0621762,122.2834078
0.077931034,0.004724138,2,55.2619856,131.6392027
0.080689655,0.004724138,2,56.58017621,141.3641791
0.083448276,0.004724138,2,58.00930731,151.461809
0.086206897,0.004724138,2,59.54259749,161.9356976
0.088965517,0.004724138,2,61.17467912,172.789584
0.091724138,0.004724138,2,62.90167734,184.0273435
0.094482759,0.004724138,2,64.71929862,195.652988
0.097241379,0.004724138,2,66.62452119,207.6706681
0.1,0.004724138,2,68.61402349,220.0846744
0.02,0.005034483,2,49.92805793,7.95763765
0.022758621,0.005034483,2,49.93116832,10.30899284
0.025517241,0.005034483,2,49.93464793,12.96635209
0.028275862,0.005034483,2,49.93848985,15.93066408
0.031034483,0.005034483,2,49.94268729,19.20298717
0.033793103,0.005034483,2,49.94723359,22.78448962
0.036551724,0.005034483,2,49.95212224,26.67645007
0.039310345,0.005034483,2,49.95734682,30.880258
0.042068966,0.005034483,2,49.96290104,35.39741421
0.044827586,0.005034483,2,49.96877874,40.22953146
0.047586207,0.005034483,2,49.97497386,45.37833487
0.050344828,0.005034483,2,49.98148045,50.84566263
0.053103448,0.005034483,2,49.98829269,56.63346667
0.055862069,0.005034483,2,49.99540486,62.74381332
0.05862069,0.005034483,2,50.01807854,69.17888405
0.06137931,0.005034483,2,50.23036717,75.94097634
0.064137931,0.005034483,2,50.65680202,83.03250435
0.066896552,0.005034483,2,51.27190655,90.45599987
0.069655172,0.005034483,2,52.05484006,98.2141132
0.072413793,0.005034483,2,52.98936627,106.3096141
0.075172414,0.005034483,2,54.06207253,114.7453929
0.077931034,0.005034483,2,55.26203043,123.5244612
0.080689655,0.005034483,2,56.58037432,132.6499533
0.083448276,0.005034483,2,58.00925057,142.1251272
0.086206897,0.005034483,2,59.54252989,151.9533657
0.088965517,0.005034483,2,61.17492541,162.1381777
0.091724138,0.005034483,2,62.90166573,172.6831993
0.094482759,0.005034483,2,64.71922615,183.5921953
0.097241379,0.005034483,2,66.62444332,194.8690604
0.02,0.005344828,2,49.93231618,7.495581288
0.1,0.005034483,2,68.61375834,206.5178206
0.022758621,0.005344828,2,49.93524247,9.71040619
0.025517241,0.005344828,2,49.93851612,12.21346718
0.028275862,0.005344828,2,49.94213063,15.00565784
0.031034483,0.005344828,2,49.94607963,18.0879751
0.033793103,0.005344828,2,49.95035684,21.46151938
0.036551724,0.005344828,2,49.95495612,25.12749507
0.039310345,0.005344828,2,49.95987146,29.08721098
0.042068966,0.005344828,2,49.96509693,33.34208076
0.044827586,0.005344828,2,49.97062672,37.89362355
0.047586207,0.005344828,2,49.97645515,42.74346427
0.050344828,0.005344828,2,49.98257661,47.8933344
0.053103448,0.005344828,2,49.98898564,53.34507253
0.055862069,0.005344828,2,49.99567684,59.10062502
0.05862069,0.005344828,2,50.01804138,65.16204665
0.06137931,0.005344828,2,50.23031122,71.53150153
0.064137931,0.005344828,2,50.65687073,78.21126362
0.066896552,0.005344828,2,51.27189794,85.20371771
0.069655172,0.005344828,2,52.05489918,92.51136023
0.072413793,0.005344828,2,52.98929698,100.1368001
0.075172414,0.005344828,2,54.06217492,108.0827598
0.077931034,0.005344828,2,55.26207744,116.3520762
0.080689655,0.005344828,2,56.58017398,124.9477014
0.083448276,0.005344828,2,58.00917617,133.8727044
0.086206897,0.005344828,2,59.54239274,143.1302715
0.088965517,0.005344828,2,61.17463924,152.7237078
0.091724138,0.005344828,2,62.90177877,162.6564384
0.094482759,0.005344828,2,64.71916462,172.9320095
0.097241379,0.005344828,2,66.62418626,183.5540895
0.1,0.005344828,2,68.61391761,194.5264709
0.02,0.005655172,2,49.93591001,7.084238426
0.022758621,0.005655172,2,49.93868092,9.177518068
0.025517241,0.005655172,2,49.94178075,11.54321596
0.028275862,0.005655172,2,49.94520334,14.18217666
0.031034483,0.005655172,2,49.94894265,17.09534239
0.033793103,0.005655172,2,49.95299275,20.28375316
0.036551724,0.005655172,2,49.95734783,23.74854729
0.039310345,0.005655172,2,49.96200217,27.49096177
0.042068966,0.005655172,2,49.96695018,31.51233264
0.044827586,0.005655172,2,49.97218636,35.8140957
0.047586207,0.005655172,2,49.97770531,40.3977867
0.050344828,0.005655172,2,49.98350174,45.26504209
0.053103448,0.005655172,2,49.98957046,50.41759957
0.055862069,0.005655172,2,49.99590638,55.85729868
0.05862069,0.005655172,2,50.01802139,61.58608145
0.06137931,0.005655172,2,50.23036466,67.60599322
0.064137931,0.005655172,2,50.65687749,73.91918317
0.066896552,0.005655172,2,51.27187814,80.52790522
0.069655172,0.005655172,2,52.05483292,87.4345188
0.072413793,0.005655172,2,52.98931341,94.64148967
0.075172414,0.005655172,2,54.06202516,102.1513909
0.077931034,0.005655172,2,55.26197162,109.9669036
0.080689655,0.005655172,2,56.58028009,118.090818
0.083448276,0.005655172,2,58.00913334,126.5260345
0.086206897,0.005655172,2,59.54244132,135.2755648
0.088965517,0.005655172,2,61.17474757,144.3425325
0.091724138,0.005655172,2,62.90162568,153.7301746
0.094482759,0.005655172,2,64.71937634,163.4418429
0.097241379,0.005655172,2,66.62426699,173.4810044
0.1,0.005655172,2,68.61383995,183.8512434
0.02,0.005965517,2,49.93931143,6.715694243
0.022758621,0.005965517,2,49.94193529,8.70007495
0.025517241,0.005965517,2,49.9448706,10.94270187
0.028275862,0.005965517,2,49.94811154,13.4443756
0.031034483,0.005965517,2,49.9516524,16.20598937
0.033793103,0.005965517,2,49.95548755,19.22852909
0.036551724,0.005965517,2,49.95961149,22.51307384
0.039310345,0.005965517,2,49.96401882,26.06079627
0.042068966,0.005965517,2,49.96870422,29.87296292
0.044827586,0.005965517,2,49.9736625,33.95093488
0.047586207,0.005965517,2,49.97888854,38.29616803
0.050344828,0.005965517,2,49.98437734,42.91021368
0.053103448,0.005965517,2,49.99012398,47.79471912
0.055862069,0.005965517,2,49.99612363,52.9514282
0.05862069,0.005965517,2,50.01805167,58.38218191
0.06137931,0.005965517,2,50.2303333,64.08891922
0.064137931,0.005965517,2,50.65687778,70.07367747
0.066896552,0.005965517,2,51.27185649,76.33859333
0.069655172,0.005965517,2,52.05486612,82.88590349
0.072413793,0.005965517,2,52.9893251,89.71794545
0.075172414,0.005965517,2,54.06213296,96.83715837
0.077931034,0.005965517,2,55.26202281,104.2460839
0.080689655,0.005965517,2,56.58025213,111.9473672
0.083448276,0.005965517,2,58.00916239,119.9437578
0.086206897,0.005965517,2,59.54230912,128.2381105
0.088965517,0.005965517,2,61.17480604,136.8333866
0.091724138,0.005965517,2,62.90161182,145.7326546
0.094482759,0.005965517,2,64.7193329,154.939092
0.097241379,0.005965517,2,66.62420917,164.4559854
0.1,0.005965517,2,68.6137575,174.2867326
0.02,0.006275862,2,49.94237001,6.383599483
0.022758621,0.006275862,2,49.94486162,8.26985148
0.025517241,0.006275862,2,49.947649,10.40157927
0.028275862,0.006275862,2,49.95072661,12.77954387
0.031034483,0.006275862,2,49.95408901,15.40459434
0.033793103,0.006275862,2,49.95773088,18.27766782
0.036551724,0.006275862,2,49.96164699,21.39979006
0.039310345,0.006275862,2,49.96583219,24.77207569
0.042068966,0.006275862,2,49.97028146,28.39572864
0.044827586,0.006275862,2,49.97498985,32.27204269
0.047586207,0.006275862,2,49.97995251,36.40240172
0.050344828,0.006275862,2,49.98516469,40.78828033
0.053103448,0.006275862,2,49.99062171,45.43124436
0.055862069,0.006275862,2,49.99631898,50.33295143
0.05862069,0.006275862,2,50.01798404,55.49515147
0.06137931,0.006275862,2,50.23030681,60.91968758
0.064137931,0.006275862,2,50.65684802,66.60849637
0.066896552,0.006275862,2,51.27183519,72.56360883
0.069655172,0.006275862,2,52.0547645,78.78715105
0.072413793,0.006275862,2,52.98936579,85.28134495
0.075172414,0.006275862,2,54.06209363,92.04850906
0.077931034,0.006275862,2,55.2620524,99.09105939
0.080689655,0.006275862,2,56.58025271,106.4115102
0.083448276,0.006275862,2,58.00916439,114.0124751
0.086206897,0.006275862,2,59.54236628,121.8966678
0.088965517,0.006275862,2,61.17472786,130.066903
0.091724138,0.006275862,2,62.90169839,138.5260977
0.094482759,0.006275862,2,64.71929347,147.2772719
0.097241379,0.006275862,2,66.62432049,156.3235501
0.1,0.006275862,2,68.6137857,165.6681619
0.02,0.006586207,2,49.94499619,6.08280161
0.022758621,0.006586207,2,49.94737426,7.880172627
0.025517241,0.006586207,2,49.95003462,9.911452518
0.028275862,0.006586207,2,49.95297198,12.17736644
0.031034483,0.006586207,2,49.95618116,14.67872344
0.033793103,0.006586207,2,49.95965707,17.41641651
0.036551724,0.006586207,2,49.96339472,20.39142305
0.039310345,0.006586207,2,49.9673892,23.6048052
0.042068966,0.006586207,2,49.97163572,27.05771012
0.044827586,0.006586207,2,49.97612955,30.75137067
0.047586207,0.006586207,2,49.98086606,34.68710549
0.050344828,0.006586207,2,49.98584072,38.86631971
0.053103448,0.006586207,2,49.99104907,43.29050538
0.055862069,0.006586207,2,49.99648672,47.96124202
0.05862069,0.006586207,2,50.0180323,52.88019711
0.06137931,0.006586207,2,50.2303408,58.04912689
0.064137931,0.006586207,2,50.65682557,63.46987671
0.066896552,0.006586207,2,51.27176975,69.14438188
0.069655172,0.006586207,2,52.05484123,75.0746683
0.072413793,0.006586207,2,52.98933848,81.26285319
0.075172414,0.006586207,2,54.06209992,87.71114583
0.077931034,0.006586207,2,55.26198091,94.42184839
0.080689655,0.006586207,2,56.58026773,101.3973567
0.083448276,0.006586207,2,58.00906522,108.6401611
0.086206897,0.006586207,2,59.54229486,116.1528475
0.088965517,0.006586207,2,61.17477043,123.938098
0.091724138,0.006586207,2,62.90159377,131.9986922
0.094482759,0.006586207,2,64.71931164,140.3375077
0.097241379,0.006586207,2,66.62426857,148.9575217
0.1,0.006586207,2,68.61371986,157.8618117
0.02,0.006896552,2,49.94752052,5.809075545
0.022758621,0.006896552,2,49.94978945,7.52556487
0.025517241,0.006896552,2,49.95232772,9.465437171
0.028275862,0.006896552,2,49.95513027,11.62938497
0.031034483,0.006896552,2,49.95819217,14.01818092
0.033793103,0.006896552,2,49.96150856,16.63267781
0.036551724,0.006896552,2,49.96507467,19.47380908
0.039310345,0.006896552,2,49.96888583,22.54258904
0.042068966,0.006896552,2,49.97293746,25.84011327
0.044827586,0.006896552,2,49.97722505,29.36755912
0.047586207,0.006896552,2,49.98174419,33.12618591
0.050344828,0.006896552,2,49.98649054,37.11733553
0.053103448,0.006896552,2,49.99145985,41.34243289
0.055862069,0.006896552,2,49.99664795,45.80298643
0.05862069,0.006896552,2,50.01801873,50.5005886
0.06137931,0.006896552,2,50.23031241,55.43691661
0.064137931,0.006896552,2,50.65678877,60.61373277
0.066896552,0.006896552,2,51.27178057,66.0328853
0.069655172,0.006896552,2,52.05477249,71.69630894
0.072413793,0.006896552,2,52.98936265,77.60602562
0.075172414,0.006896552,2,54.06208519,83.76414522
0.077931034,0.006896552,2,55.26201474,90.1728663
0.080689655,0.006896552,2,56.58013025,96.83447684
0.083448276,0.006896552,2,58.00900324,103.7513553
0.086206897,0.006896552,2,59.54237625,110.9259709
0.088965517,0.006896552,2,61.17469062,118.3608854
0.091724138,0.006896552,2,62.90157872,126.058753
0.094482759,0.006896552,2,64.7192961,134.022322
0.097241379,0.006896552,2,66.62428234,142.2544356
0.1,0.006896552,2,68.6137365,150.7580329
0.02,0.007206897,2,49.94970716,5.558923973
0.022758621,0.007206897,2,49.95188156,7.201497493
0.025517241,0.007206897,2,49.95431406,9.057834628
0.028275862,0.007206897,2,49.95699984,11.12859808
0.031034483,0.007206897,2,49.95993416,13.41452722
0.033793103,0.007206897,2,49.96311236,15.91643813
0.036551724,0.007206897,2,49.96652989,18.63522404
0.039310345,0.007206897,2,49.97018225,21.57185561
0.042068966,0.007206897,2,49.97406506,24.7273812
0.044827586,0.007206897,2,49.978174,28.10292749
0.047586207,0.007206897,2,49.98250485,31.69969956
0.050344828,0.007206897,2,49.98705343,35.51898153
0.053103448,0.007206897,2,49.99181569,39.56213694
0.055862069,0.007206897,2,49.99678762,43.83060927
0.05862069,0.007206897,2,50.01799742,48.3259224
0.06137931,0.007206897,2,50.23028985,53.04968131
0.064137931,0.007206897,2,50.65680793,58.00357244
0.066896552,0.007206897,2,51.27182312,63.18936441
0.069655172,0.007206897,2,52.05482194,68.60890863
0.072413793,0.007206897,2,52.98934313,74.26413999
0.075172414,0.007206897,2,54.06207328,80.15707751
0.077931034,0.007206897,2,55.26196025,86.28982506
0.080689655,0.007206897,2,56.58020674,92.66457211
0.083448276,0.007206897,2,58.00912128,99.28359465
0.086206897,0.007206897,2,59.54232603,106.1492557
0.088965517,0.007206897,2,61.17462453,113.2640066
0.091724138,0.007206897,2,62.90165173,120.6303872
0.094482759,0.007206897,2,64.71918657,128.2510276
0.097241379,0.007206897,2,66.62426551,136.1286485
0.1,0.007206897,2,68.61374377,144.2660623
0.02,0.007517241,2,49.95182593,5.329427117
0.022758621,0.007517241,2,49.95390872,6.904187972
0.025517241,0.007517241,2,49.95623875,8.68388734
0.028275862,0.007517241,2,49.95881138,10.66916056
0.031034483,0.007517241,2,49.96162208,12.86071649
0.033793103,0.007517241,2,49.96466639,15.25933751
0.036551724,0.007517241,2,49.96793994,17.86587998
0.039310345,0.007517241,2,49.97143843,20.68127447
0.042068966,0.007517241,2,49.97515766,23.70652608
0.044827586,0.007517241,2,49.9790935,26.94271498
0.047586207,0.007517241,2,49.98324189,30.39099648
0.050344828,0.007517241,2,49.98759885,34.0526017
0.053103448,0.007517241,2,49.99216048,37.92883788
0.055862069,0.007517241,2,49.99692295,42.02108892
0.05862069,0.007517241,2,50.01802336,46.33081577
0.06137931,0.007517241,2,50.23032469,50.85955716
0.064137931,0.007517241,2,50.65683332,55.60892991
0.066896552,0.007517241,2,51.27182495,60.58062961
0.069655172,0.007517241,2,52.05477698,65.77643125
0.072413793,0.007517241,2,52.98935597,71.19818984
0.075172414,0.007517241,2,54.06207585,76.84784103
0.077931034,0.007517241,2,55.26198408,82.72740186
0.080689655,0.007517241,2,56.58021077,88.83897138
0.083448276,0.007517241,2,58.00910969,95.18473163
0.086206897,0.007517241,2,59.54237406,101.7669481
0.088965517,0.007517241,2,61.17474068,108.5879708
0.091724138,0.007517241,2,62.90157259,115.650235
0.094482759,0.007517241,2,64.71919681,122.9562619
0.097241379,0.007517241,2,66.6242153,130.5086601
0.1,0.007517241,2,68.61363585,138.3101258
0.02,0.007827586,2,49.95377339,5.11812825
0.022758621,0.007827586,2,49.95577198,6.630453655
0.025517241,0.007827586,2,49.95800782,8.339592258
0.028275862,0.007827586,2,49.96047645,10.24615421
0.031034483,0.007827586,2,49.96317353,12.35082026
0.033793103,0.007827586,2,49.96609477,14.65434178
0.036551724,0.007827586,2,49.96923598,17.15754116
0.039310345,0.007827586,2,49.97259305,19.86131209
0.042068966,0.007827586,2,49.97616193,22.76661983
0.044827586,0.007827586,2,49.97993866,25.87450169
0.047586207,0.007827586,2,49.98391934,29.18606721
0.050344828,0.007827586,2,49.98810017,32.70249867
0.053103448,0.007827586,2,49.9924774,36.42505151
0.055862069,0.007827586,2,49.99704734,40.35505474
0.05862069,0.007827586,2,50.0179861,44.4939114
0.06137931,0.007827586,2,50.23029867,48.84309921
0.064137931,0.007827586,2,50.6568356,53.40417088
0.066896552,0.007827586,2,51.27182416,58.17875479
0.069655172,0.007827586,2,52.05481854,63.16855555
0.072413793,0.007827586,2,52.98935394,68.37535461
0.075172414,0.007827586,2,54.06199679,73.80101089
0.077931034,0.007827586,2,55.26200718,79.44746146
0.080689655,0.007827586,2,56.58019575,85.31672215
0.083448276,0.007827586,2,58.00908625,91.41088848
0.086206897,0.007827586,2,59.54237563,97.73213614
0.088965517,0.007827586,2,61.1746286,104.2827219
0.091724138,0.007827586,2,62.90155702,111.0649845
0.094482759,0.007827586,2,64.71920313,118.0813454
0.097241379,0.007827586,2,66.62409279,125.3343094
0.1,0.007827586,2,68.61370897,132.826466
0.02,0.008137931,2,49.95547847,4.922945397
0.022758621,0.008137931,2,49.95740334,6.377597378
0.025517241,0.008137931,2,49.95955671,8.021556969
0.028275862,0.008137931,2,49.96193429,9.855411049
0.031034483,0.008137931,2,49.96453188,11.87981442
0.033793103,0.008137931,2,49.96734537,14.09548978
0.036551724,0.008137931,2,49.97037072,16.50322818
0.039310345,0.008137931,2,49.97360396,19.10388921
0.042068966,0.008137931,2,49.9770412,21.89840132
0.044827586,0.008137931,2,49.98067862,24.88776228
0.047586207,0.008137931,2,49.98451248,28.0730393
0.050344828,0.008137931,2,49.9885391,31.45536958
0.053103448,0.008137931,2,49.99275487,35.03596068
0.055862069,0.008137931,2,49.99715625,38.81609094
0.05862069,0.008137931,2,50.01800989,42.79710987
0.06137931,0.008137931,2,50.23028974,46.98043886
0.064137931,0.008137931,2,50.65682862,51.36757139
0.066896552,0.008137931,2,51.27181839,55.96007375
0.069655172,0.008137931,2,52.05477923,60.75958555
0.072413793,0.008137931,2,52.98934741,65.7678203
0.075172414,0.008137931,2,54.06206629,70.98656602
0.077931034,0.008137931,2,55.26195865,76.41768591
0.080689655,0.008137931,2,56.58021454,82.06311893
0.083448276,0.008137931,2,58.009039,87.92488069
0.086206897,0.008137931,2,59.54236467,94.00506391
0.088965517,0.008137931,2,61.17468192,100.3058393
0.091724138,0.008137931,2,62.90161815,106.8294564
0.094482759,0.008137931,2,64.71916681,113.5782443
0.097241379,0.008137931,2,66.62413331,120.5546123
0.1,0.008137931,2,68.61370482,127.7610512
0.02,0.008448276,2,49.95714693,4.74210251
0.022758621,0.008448276,2,49.95899967,6.143318297
0.025517241,0.008448276,2,49.96107233,7.726887538
0.028275862,0.008448276,2,49.96336081,9.493375552
0.031034483,0.008448276,2,49.96586106,11.44341309
0.033793103,0.008448276,2,49.96856911,13.5776963
0.036551724,0.008448276,2,49.97148109,15.89698717
0.039310345,0.008448276,2,49.97459316,18.40211373
0.042068966,0.008448276,2,49.97790159,21.0939703
0.044827586,0.008448276,2,49.9814027,23.97351801
0.047586207,0.008448276,2,49.98509288,27.04178487
0.050344828,0.008448276,2,49.9889686,30.2998663
0.053103448,0.008448276,2,49.99302638,33.74892551
0.055862069,0.008448276,2,49.99726282,37.39019385
0.05862069,0.008448276,2,50.0180062,41.2249713
0.06137931,0.008448276,2,50.2303132,45.25462701
0.064137931,0.008448276,2,50.65680726,49.48059961
0.066896552,0.008448276,2,51.27180983,53.90439784
0.069655172,0.008448276,2,52.05480762,58.52760109
0.072413793,0.008448276,2,52.98934054,63.35185991
0.075172414,0.008448276,2,54.06200932,68.37889666
0.077931034,0.008448276,2,55.26198426,73.61050609
0.080689655,0.008448276,2,56.58013804,79.04855591
0.083448276,0.008448276,2,58.00906308,84.69498772
0.086206897,0.008448276,2,59.54235205,90.55181735
0.088965517,0.008448276,2,61.17468959,96.62113579
0.091724138,0.008448276,2,62.90155774,102.9051099
0.094482759,0.008448276,2,64.71914514,109.4059832
0.097241379,0.008448276,2,66.62415853,116.1260766
0.1,0.008448276,2,68.61357411,123.0677893
0.02,0.008758621,2,49.95869485,4.574075259
0.022758621,0.008758621,2,49.96048067,5.92564167
0.025517241,0.008758621,2,49.96247847,7.453100193
0.028275862,0.008758621,2,49.96468428,9.156996112
0.031034483,0.008758621,2,49.96709421,11.03793783
0.033793103,0.008758621,2,49.96970445,13.09659684
0.036551724,0.008758621,2,49.97251124,15.33370812
0.039310345,0.008758621,2,49.9755109,17.75007036
0.042068966,0.008758621,2,49.97869982,20.34654619
0.044827586,0.008758621,2,49.98207446,23.1240627
0.047586207,0.008758621,2,49.98563135,26.08361145
0.050344828,0.008758621,2,49.98936707,29.22624907
0.053103448,0.008758621,2,49.99327828,32.55309753
0.055862069,0.008758621,2,49.99736169,36.06534458
0.05862069,0.008758621,2,50.01798798,39.76424411
0.06137931,0.008758621,2,50.23028916,43.65111677
0.064137931,0.008758621,2,50.65678334,47.72735021
0.066896552,0.008758621,2,51.27180063,51.99439972
0.069655172,0.008758621,2,52.05475296,56.45378872
0.072413793,0.008758621,2,52.98932441,61.10710928
0.075172414,0.008758621,2,54.06204446,65.95602273
0.077931034,0.008758621,2,55.26200036,71.00226022
0.080689655,0.008758621,2,56.58020118,76.2476233
0.083448276,0.008758621,2,58.00907303,81.69398475
0.086206897,0.008758621,2,59.54231013,87.34328898
0.088965517,0.008758621,2,61.1746737,93.1975529
0.091724138,0.008758621,2,62.90154208,99.2588666
0.094482759,0.008758621,2,64.71912477,105.5293941
0.097241379,0.008758621,2,66.62419891,112.011374
0.1,0.008758621,2,68.61368027,118.7071206
0.02,0.009068966,2,49.96006157,4.417547972
0.022758621,0.009068966,2,49.96178829,5.722863063
0.025517241,0.009068966,2,49.96371999,7.198051143
0.028275862,0.009068966,2,49.96585281,8.843638839
0.031034483,0.009068966,2,49.96818301,10.66021373
0.033793103,0.009068966,2,49.97070688,12.64842434
0.036551724,0.009068966,2,49.97342079,14.80898049
0.039310345,0.009068966,2,49.9763212,17.14265353
0.042068966,0.009068966,2,49.9794046,19.65027658
0.044827586,0.009068966,2,49.98266759,22.332745
0.047586207,0.009068966,2,49.98610678,25.19101643
0.050344828,0.009068966,2,49.98971889,28.22611133
0.053103448,0.009068966,2,49.99350069,31.43911329
0.055862069,0.009068966,2,49.99744898,34.83116939
0.05862069,0.009068966,2,50.01800784,38.40349062
0.06137931,0.009068966,2,50.23028894,42.15735246
0.064137931,0.009068966,2,50.6567958,46.09409504
0.066896552,0.009068966,2,51.27176828,50.21512388
0.069655172,0.009068966,2,52.0547984,54.52191024
0.072413793,0.009068966,2,52.98932767,59.01599173
0.075172414,0.009068966,2,54.06201701,63.69897282
0.077931034,0.009068966,2,55.26196447,68.57252541
0.080689655,0.009068966,2,56.58018624,73.63838942
0.083448276,0.009068966,2,58.00904128,78.89837354
0.086206897,0.009068966,2,59.54232838,84.35435563
0.088965517,0.009068966,2,61.17469066,90.00828358
0.091724138,0.009068966,2,62.9015943,95.86217596
0.094482759,0.009068966,2,64.71920302,101.9181227
0.097241379,0.009068966,2,66.62418096,108.1782859
0.1,0.009068966,2,68.61366947,114.6449006
0.02,0.00937931,2,49.9614094,4.271379109
0.022758621,0.00937931,2,49.96307785,5.533503628
0.025517241,0.00937931,2,49.96494436,6.95988034
0.028275862,0.00937931,2,49.96700521,8.551018444
0.031034483,0.00937931,2,49.96925676,10.30748608
0.033793103,0.00937931,2,49.97169545,12.22991032
0.036551724,0.00937931,2,49.97431778,14.31897748
0.039310345,0.00937931,2,49.9771203,16.5754334
0.042068966,0.00937931,2,49.98009965,19.00008364
0.044827586,0.00937931,2,49.98325252,21.59379392
0.047586207,0.00937931,2,49.98657565,24.3574902
0.050344828,0.00937931,2,49.99006586,27.29215918
0.053103448,0.00937931,2,49.99372002,30.39884858
0.055862069,0.00937931,2,49.99753507,33.67866755
0.05862069,0.00937931,2,50.01798601,37.13278699
0.06137931,0.00937931,2,50.23030469,40.76244018
0.064137931,0.00937931,2,50.65681285,44.56892293
0.066896552,0.00937931,2,51.27176916,48.55359422
0.069655172,0.00937931,2,52.05475153,52.71787665
0.072413793,0.00937931,2,52.98930985,57.06325695
0.075172414,0.00937931,2,54.06203092,61.59128649
0.077931034,0.00937931,2,55.26198298,66.30358187
0.080689655,0.00937931,2,56.58016485,71.20182542
0.083448276,0.00937931,2,58.00900992,76.28776599
0.086206897,0.00937931,2,59.54228157,81.56321931
0.088965517,0.00937931,2,61.17463105,87.03006882
0.091724138,0.00937931,2,62.90154691,92.69026629
0.094482759,0.00937931,2,64.71919048,98.54583251
0.097241379,0.00937931,2,66.62417536,104.598858
0.1,0.00937931,2,68.61357547,110.8515039
0.02,0.009689655,2,49.96260498,4.134573375
0.022758621,0.009689655,2,49.96422174,5.356273978
0.025517241,0.009689655,2,49.96603042,6.736966029
0.028275862,0.009689655,2,49.96802742,8.277142414
0.031034483,0.009689655,2,49.97020922,9.977353087
0.033793103,0.009689655,2,49.97257236,11.83820501
0.036551724,0.009689655,2,49.97511344,13.86036255
0.039310345,0.009689655,2,49.97782914,16.04454765
0.042068966,0.009689655,2,49.98071619,18.39154006
0.044827586,0.009689655,2,49.98377137,20.90217778
0.047586207,0.009689655,2,49.98699155,23.57735711
0.050344828,0.009689655,2,49.99037363,26.41803314
0.053103448,0.009689655,2,49.99391458,29.42522004
0.055862069,0.009689655,2,49.99761144,32.59999144
0.05862069,0.009689655,2,50.01799735,35.94348074
0.06137931,0.009689655,2,50.23028916,39.45688171
0.064137931,0.009689655,2,50.65681425,43.14144866
0.066896552,0.009689655,2,51.27179415,46.99849704
0.069655172,0.009689655,2,52.05479051,51.0294039
0.072413793,0.009689655,2,52.98931545,55.23560834
0.075172414,0.009689655,2,54.06202135,59.61861206
0.077931034,0.009689655,2,55.26195209,64.17997986
0.080689655,0.009689655,2,56.58018396,68.9213402
0.083448276,0.009689655,2,58.0090568,73.84438592
0.086206897,0.009689655,2,59.54230522,78.95087458
0.088965517,0.009689655,2,61.17462499,84.24262932
0.091724138,0.009689655,2,62.90158908,89.72153937
0.094482759,0.009689655,2,64.71918694,95.38956082
0.097241379,0.009689655,2,66.6241745,101.2487172
0.1,0.009689655,2,68.61360505,107.3011005
0.02,0.01,2,49.96378915,4.006259032
0.022758621,0.01,2,49.96535472,5.19004479
0.025517241,0.01,2,49.96710612,6.527887778
0.028275862,0.01,2,49.96903988,8.020265587
0.031034483,0.01,2,49.97115259,9.667711103
0.033793103,0.01,2,49.9734409,11.47081246
